0.2.3, Dave_50_8_-1_2, 210, 10, 5.0
comp_time,event,arduino_time,adc,sipm,dead_time,temp,win_f,median_f
20240428 193512.979,774,5675679,440,109.25,1053489,22.19,0.1297302907255815,
20240428 193534.247,775,5696953,359,69.86,1057385,22.19,0.11066108934776354,
20240428 193539.842,776,5702548,513,148.53,1058496,22.19,0.1244539582581424,
20240428 193549.961,777,5712670,353,67.64,1060365,22.19,0.11995441732141787,
20240428 193551.580,778,5714289,280,48.67,1060740,22.19,0.1224319890300938,
20240428 193552.534,779,5715244,389,81.58,1060929,22.19,0.12108883076625011,
20240428 193601.697,780,5724409,359,69.86,1062601,22.19,0.11091762148252493,
20240428 193634.210,781,5756929,344,64.67,1068505,22.19,0.08755187448563273,
20240428 193656.879,782,5779601,366,72.41,1072746,22.19,0.07519136201633156,
20240428 193659.606,783,5782329,440,109.25,1073305,22.19,0.0937848762508558,
20240428 193705.505,784,5788229,323,58.48,1074425,22.19,0.10957943413180214,
20240428 193710.527,785,5793252,384,80.08,1075351,22.19,0.1102718200363897,
20240428 193712.487,786,5795213,408,90.57,1075726,22.19,0.12117393306351938,
20240428 193712.828,787,5795553,391,82.35,1075731,22.19,0.12307995273729815,
20240428 193713.940,788,5796664,460,119.54,1075921,22.19,0.12284106822592929,
20240428 193726.656,789,5809384,371,73.82,1078349,22.19,0.1177038336138608,
20240428 193747.536,790,5830267,627,249.17,1082237,22.19,0.13637727409104547,
20240428 193748.513,791,5831245,362,70.92,1082429,22.19,0.1936708370453577,
20240428 193756.505,792,5839238,396,85.28,1083906,22.19,0.175750013181251,
20240428 193813.824,793,5856560,558,172.78,1087061,22.19,0.14637216586893836,
20240428 193814.883,794,5857620,376,76.43,1087253,22.19,0.15538566722605507,
20240428 193820.148,795,5862886,352,66.89,1088179,22.19,0.1477956282053177,
20240428 193835.793,796,5878533,480,130.21,1091135,22.19,0.1205327547761104,
20240428 193841.458,797,5884200,330,60.13,1092256,22.19,0.11426220891702278,
20240428 193905.578,798,5908325,432,101.61,1096685,22.19,0.1010897474778108,
20240428 193926.642,799,5929394,344,64.67,1100578,22.19,0.10090206445623878,
20240428 193945.506,800,5948261,254,43.77,1104085,22.19,0.08547519937090253,
20240428 193947.081,801,5949836,419,97.2,1104274,22.19,0.0904355375488352,
20240428 193947.203,802,5949959,115,23.18,1104279,22.19,0.10709045931097998,
20240428 193959.571,803,5962329,364,71.71,1106668,22.19,0.09552193183554944,
20240428 194010.706,804,5973467,376,76.43,1108709,22.19,0.09045026140125545,
20240428 194016.787,805,5979548,352,66.89,1109827,22.19,0.09901578311582866,
20240428 194023.669,806,5986432,415,95.0,1111124,22.19,0.0978368277386974,
20240428 194043.845,807,6006610,255,43.96,1114835,22.19,0.10176356253879736,
20240428 194049.651,808,6012418,482,129.6,1115944,22.19,0.12046886482188679,
20240428 194050.664,809,6013431,274,47.52,1116135,22.29,0.15347309616624205,
20240428 194119.522,810,6042295,364,71.71,1121485,22.19,0.10817710756049805,
20240428 194122.602,811,6045376,263,45.37,1122046,22.19,0.10482290170756507,
20240428 194148.688,812,6071467,307,54.48,1126838,22.19,0.0916447482976988,
20240428 194152.038,813,6074817,291,50.97,1127395,22.19,0.09868550901985552,
20240428 194208.840,814,6091576,335,61.77,1130533,22.19,0.08924348299465432,
20240428 194220.713,815,6103417,412,92.93,1132750,22.19,0.08543795495711015,
20240428 194250.590,816,6133244,387,81.05,1138315,22.19,0.07889857588070535,
20240428 194255.731,817,6138381,313,56.02,1139245,22.19,0.07931472081218274,
20240428 194259.572,818,6142217,473,126.29,1139986,22.19,0.07757470444037609,
20240428 194304.123,819,6146767,63,17.91,1140737,22.19,0.09560138048393418,
20240428 194304.874,820,6147516,423,97.36,1140925,22.19,0.0977784730913642,
20240428 194310.579,821,6153214,560,175.34,1142040,22.19,0.1221135411705804,
20240428 194323.201,822,6165830,414,93.93,1144299,22.19,0.10969362570341037,
20240428 194332.566,823,6175191,304,53.73,1146158,22.19,0.11943721185772639,
20240428 194407.166,824,6209772,448,112.41,1152428,22.19,0.09393816989657407,
20240428 194506.714,825,6269302,369,73.42,1163613,22.19,0.07346243131262672,
20240428 194520.332,826,6282962,415,95.0,1166017,22.19,0.06915581496670148,
20240428 194522.614,827,6285253,99,21.91,1166578,22.19,0.0699095370590456,
20240428 194522.764,828,6285403,134,24.82,1166584,22.19,0.07212873536688282,
20240428 194549.697,829,6312381,327,59.28,1171537,22.19,0.06067114419710841,
20240428 194550.085,830,6312769,344,64.67,1171542,22.19,0.06269356638621745,
20240428 194551.221,831,6313906,435,104.92,1171731,22.19,0.0675584380489123,
20240428 194556.515,832,6319204,319,57.64,1172848,22.19,0.06946904806563435,
20240428 194606.076,833,6328771,396,85.28,1174512,22.19,0.08409721638213775,
20240428 194612.801,834,6335498,448,112.41,1175815,22.19,0.1513156899238882,
20240428 194619.696,835,6342394,440,109.25,1177128,22.19,0.16845226062933766,
20240428 194622.682,836,6345383,371,73.82,1177689,22.19,0.16647799160950924,
20240428 194622.779,837,6345480,318,57.28,1177694,22.19,0.16662501041406316,
20240428 194636.762,838,6359465,385,80.11,1180280,22.19,0.21247211303516414,
20240428 194642.777,839,6365481,335,61.77,1181398,22.19,0.1897821301146284,
20240428 194655.167,840,6377875,377,76.28,1183613,22.19,0.1563819472680074,0.13361229576240768
